万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
688001.SH,688001,20220812,133840320,2297200,,,S,366500,300,3813257,3516827
688001.SH,688001,20220812,133840320,2297202,,,S,366500,1771,3813263,3516827
688001.SH,688001,20220812,133840320,2297203,,,S,366500,1771,3813264,3516827
688001.SH,688001,20220812,133840570,2297359,,,S,366500,148,3813460,3516827
688001.SH,688001,20220812,133840570,2297360,,,S,366500,1052,3813460,3598641
688001.SH,688001,20220812,133840570,2297361,,,S,366500,800,3813461,3598641
688001.SH,688001,20220812,133840570,2297362,,,S,366500,148,3813462,3598641
688001.SH,688001,20220812,133842280,2298129,,,B,366500,297,3813462,3814570
688001.SH,688001,20220812,133846580,2299400,,,S,366200,200,3816553,3482158
688001.SH,688001,20220812,133846580,2299401,,,S,366200,300,3816553,3774773
688001.SH,688001,20220812,133847970,2299797,,,S,366200,200,3817080,3774773
688001.SH,688001,20220812,133848290,2299843,,,S,366100,500,3817160,3482821
688001.SH,688001,20220812,133848290,2299844,,,S,366100,400,3817161,3762628
688001.SH,688001,20220812,133848570,2299948,,,S,366100,200,3817279,3762628
688001.SH,688001,20220812,133850640,2300455,,,S,366100,200,3818114,3762628
688001.SH,688001,20220812,133850850,2300505,,,S,366100,79,3818166,3762628
688001.SH,688001,20220812,133851750,2300666,,,S,366000,200,3818410,3441403
688001.SH,688001,20220812,133902370,2302420,,,S,366000,600,3821351,3441403
688001.SH,688001,20220812,133906730,2303037,,,S,366000,200,3822525,3441403
688001.SH,688001,20220812,133940290,2307429,,,S,366000,278,3830628,3441403
688001.SH,688001,20220812,133940290,2307430,,,S,366000,1522,3830628,3450851
688001.SH,688001,20220812,133943710,2307743,,,B,366100,200,3820886,3831289
688001.SH,688001,20220812,133943710,2307744,,,B,366100,244,3821672,3831289
688001.SH,688001,20220812,133943710,2307745,,,B,366100,200,3828560,3831289
688001.SH,688001,20220812,133949570,2308439,,,S,366100,400,3832516,3831289
688001.SH,688001,20220812,133958240,2309487,,,B,366200,134,3817080,3834264
688001.SH,688001,20220812,134000730,2309762,,,S,366200,163,3834771,3834264
688001.SH,688001,20220812,134009270,2311093,,,S,366100,207,3837011,3831289
688001.SH,688001,20220812,134009930,2311146,,,B,366100,133,3837011,3837176
688001.SH,688001,20220812,134009930,2311147,,,B,366100,200,3837167,3837176
688001.SH,688001,20220812,134009930,2311148,,,B,366100,387,3837168,3837176
688001.SH,688001,20220812,134009930,2311149,,,B,366100,200,3837172,3837176
688001.SH,688001,20220812,134009930,2311150,,,B,366200,80,3834771,3837176
688001.SH,688001,20220812,134012080,2311398,,,B,366200,57,3834771,3837689
688001.SH,688001,20220812,134012080,2311399,,,B,366200,300,3834788,3837689
688001.SH,688001,20220812,134012080,2311400,,,B,366200,200,3834799,3837689
688001.SH,688001,20220812,134012350,2311446,,,S,366200,200,3837766,3837689
688001.SH,688001,20220812,134012540,2311476,,,S,366200,200,3837821,3837689
688001.SH,688001,20220812,134012650,2311505,,,S,366200,43,3837859,3837689
688001.SH,688001,20220812,134044080,2315424,,,S,366200,200,3844626,3841094
688001.SH,688001,20220812,134121370,2319919,,,B,366400,200,3816999,3852260
688001.SH,688001,20220812,134121370,2319920,,,B,366400,96,3850290,3852260
688001.SH,688001,20220812,134143070,2322589,,,S,366100,600,3856769,3840252
688001.SH,688001,20220812,134143070,2322590,,,S,366100,700,3856770,3840252
688001.SH,688001,20220812,134144300,2322847,,,S,366100,400,3857184,3840252
688001.SH,688001,20220812,134144570,2322891,,,S,366100,200,3857251,3840252
688001.SH,688001,20220812,134144590,2322896,,,S,366100,100,3857260,3840252
688001.SH,688001,20220812,134144900,2322950,,,S,366000,400,3857392,3450851
688001.SH,688001,20220812,134145060,2322983,,,S,366000,78,3857466,3450851
688001.SH,688001,20220812,134145060,2322984,,,S,366000,322,3857466,3463709
688001.SH,688001,20220812,134145960,2323095,,,S,366000,323,3857692,3463709
688001.SH,688001,20220812,134146510,2323208,,,S,366000,200,3857861,3463709
688001.SH,688001,20220812,134148220,2323414,,,B,366200,200,3856924,3858219
688001.SH,688001,20220812,134148220,2323415,,,B,366200,200,3857002,3858219
688001.SH,688001,20220812,134148220,2323416,,,B,366200,294,3857652,3858219
688001.SH,688001,20220812,134155410,2324143,,,S,366000,200,3859682,3463709
688001.SH,688001,20220812,134203970,2325261,,,S,366000,800,3861355,3463709
688001.SH,688001,20220812,134225470,2327970,,,S,366100,200,3865667,3865036
688001.SH,688001,20220812,134243280,2330082,,,S,366000,155,3869069,3463709
688001.SH,688001,20220812,134243280,2330083,,,S,366000,1045,3869069,3535178
688001.SH,688001,20220812,134244420,2330265,,,B,366300,200,3856935,3869305
688001.SH,688001,20220812,134245700,2330370,,,S,366300,98,3869525,3869305
688001.SH,688001,20220812,134311860,2335612,,,S,366100,200,3876490,3869428
688001.SH,688001,20220812,134312100,2335639,,,S,366100,200,3876534,3870689
688001.SH,688001,20220812,134312100,2335640,,,S,366100,100,3876535,3870689
688001.SH,688001,20220812,134312100,2335641,,,S,366100,123,3876535,3876498
688001.SH,688001,20220812,134312350,2335678,,,S,366100,177,3876599,3876498
688001.SH,688001,20220812,134333060,2339027,,,B,366300,102,3869525,3881694
688001.SH,688001,20220812,134333060,2339028,,,B,366300,98,3869526,3881694
688001.SH,688001,20220812,134343590,2340673,,,S,366100,200,3884080,3883472
688001.SH,688001,20220812,134343590,2340674,,,S,366100,200,3884080,3883482
688001.SH,688001,20220812,134343590,2340675,,,S,366000,1600,3884080,3535178
688001.SH,688001,20220812,134400450,2343089,,,B,366500,200,3864984,3887590
688001.SH,688001,20220812,134400450,2343090,,,B,366500,96,3864987,3887590
688001.SH,688001,20220812,134412440,2344680,,,B,366400,296,3889483,3890368
688001.SH,688001,20220812,134412700,2344706,,,S,366200,200,3890421,3887606
688001.SH,688001,20220812,134412710,2344707,,,S,366200,166,3890422,3887606
688001.SH,688001,20220812,134412710,2344708,,,S,366200,34,3890422,3887701
688001.SH,688001,20220812,134412710,2344709,,,S,366200,166,3890423,3887701
688001.SH,688001,20220812,134412750,2344726,,,B,366200,34,3890423,3890433
688001.SH,688001,20220812,134412750,2344727,,,B,366200,200,3890424,3890433
688001.SH,688001,20220812,134412750,2344728,,,B,366200,146,3890427,3890433
688001.SH,688001,20220812,134416550,2345401,,,B,366200,54,3890427,3891384
688001.SH,688001,20220812,134416550,2345402,,,B,366200,200,3890428,3891384
688001.SH,688001,20220812,134416550,2345403,,,B,366200,200,3890429,3891384
688001.SH,688001,20220812,134416550,2345404,,,B,366200,46,3890434,3891384
688001.SH,688001,20220812,134417070,2345461,,,B,366200,154,3890434,3891467
688001.SH,688001,20220812,134417070,2345462,,,B,366200,46,3890436,3891467
688001.SH,688001,20220812,134417220,2345490,,,B,366200,154,3890436,3891522
688001.SH,688001,20220812,134417220,2345491,,,B,366200,59,3890449,3891522
688001.SH,688001,20220812,134417380,2345509,,,B,366200,141,3890449,3891574
688001.SH,688001,20220812,134455340,2350238,,,S,366200,69,3898992,3891574
688001.SH,688001,20220812,134455340,2350239,,,S,366200,200,3898992,3893313
688001.SH,688001,20220812,134502020,2351049,,,B,366200,2000,3898992,3900344
688001.SH,688001,20220812,134503670,2351304,,,S,366000,355,3900785,3535178
688001.SH,688001,20220812,134503670,2351305,,,S,366000,3000,3900785,3546806
688001.SH,688001,20220812,134503670,2351306,,,S,366000,1000,3900785,3583701
688001.SH,688001,20220812,134503670,2351307,,,S,366000,1900,3900785,3642344
688001.SH,688001,20220812,134503670,2351308,,,S,366000,1000,3900785,3712711
688001.SH,688001,20220812,134503670,2351309,,,S,366000,200,3900785,3831456
688001.SH,688001,20220812,134503670,2351310,,,S,366000,500,3900785,3860896
688001.SH,688001,20220812,134503670,2351311,,,S,366000,500,3900785,3862420
688001.SH,688001,20220812,134503670,2351312,,,S,366000,300,3900785,3867650
688001.SH,688001,20220812,134503670,2351313,,,S,366000,200,3900785,3874672
688001.SH,688001,20220812,134503670,2351314,,,S,366000,300,3900785,3880601
688001.SH,688001,20220812,134503890,2351341,,,S,365900,1000,3900839,3420680
688001.SH,688001,20220812,134503890,2351342,,,S,365900,900,3900840,3420680
688001.SH,688001,20220812,134503890,2351343,,,S,365900,200,3900841,3420680
688001.SH,688001,20220812,134503930,2351347,,,S,365900,600,3900848,3420680
688001.SH,688001,20220812,134504010,2351431,,,S,365900,27,3900970,3420680
688001.SH,688001,20220812,134504010,2351432,,,S,365900,200,3900970,3423670
688001.SH,688001,20220812,134504010,2351433,,,S,365900,1300,3900970,3451695
688001.SH,688001,20220812,134504010,2351434,,,S,365900,373,3900970,3865641
688001.SH,688001,20220812,134504150,2351477,,,S,365900,127,3901041,3865641
688001.SH,688001,20220812,134504500,2351606,,,S,365800,1500,3901186,2129792
688001.SH,688001,20220812,134505010,2351693,,,S,365800,300,3901382,2129792
688001.SH,688001,20220812,134506700,2352007,,,S,365800,200,3901787,2129792
688001.SH,688001,20220812,134506700,2352008,,,S,365800,200,3901788,2129792
688001.SH,688001,20220812,134506700,2352009,,,S,365800,200,3901789,2129792
688001.SH,688001,20220812,134506700,2352010,,,S,365800,200,3901790,2129792
